id,name,style id,abv,ibu
3471,HighFalls Indiaman Trader India Pale Export Ale,26,7,5
3472,Cask ESB,138,6,26
3473,Golden Bear Lager,95,7,0
3474,India Pale Ale,26,8,31
3475,Pacific Ridge Pale Ale,26,0,20
3476,Hefe Weizen,50,1,42
3477,Blue Heron Pale Ale,26,4,92
3478,Abbot Ale,50,8,53
3479,Affligem Tripel,81,6,36
3480,Liquid Sunshine Blonde Ale,37,8,95
3481,High Rollers Wheat Beer,95,6,31
3482,Red Tail Ale,26,5,3
3483,Hoppy Face Amber Ale,31,8,61
3484,Brown Bear Brown Ale,38,2,99
3485,Raccoon Red Ale,33,8,12
3486,Stillwater Stout,42,0,41
3487,Boulder Creek Pale Ale,26,2,100
3488,Pilsner,95,7,28
3489,Faller Wheat,95,6,93
3491,California Blonde Ale,127,3,31
3492,Thompson Pale Ale,26,10,47
3493,Kozlov Stout,42,12,19
3494,Thirsty IPA,31,5,49
3495,Meyer ESB,58,5,34
3496,Brown Bear Ale,38,0,62
3497,Polar Ale,95,9,47
3498,Golden Vanilla Ale,157,0,56
3499,Valencia Wheat,100,0,4
3500,Fleishhacker Stout,42,8,71
3502,Playland Pale Ale,26,5,24
3503,Alexander Alt,38,5,54
3504,Endless Summer Cream Ale,95,8,31
3505,Snow Cap Ale,13,1,97
3506,Thomas Kemper HefeWeizen,50,3,17
3507,Oktoberfest,84,4,78
3508,Amber Lager,95,12,70
3509,Stout,42,9,58
3510,Pale,26,0,21
3511,Thomas Kemper Porter,25,12,47
3512,ESB,3,0,67
3513,HefeWeizen,95,1,63
3514,IPA,31,5,15
3515,Porter,25,3,85
3516,Best Brown,38,12,38
3517,DPA,26,6,78
3518,Apricot Wheat,116,6,71
3519,Summer Brau,95,4,79
3520,Sun Fest,95,2,21
3521,Thomas Kemper Belgian White,65,6,62
3522,Wheaten Ale,95,9,42
3523,Weizenberry,116,2,99
3524,Honey Weizen,95,10,41
3525,Nitro Stout,42,12,90
3526,Baritone Red,33,10,100
3527,4868 Dark Wheat,25,4,17
3528,Copper Wheat,95,12,80
3529,Summer Nectar Wheat Ale,41,5,37
3530,Atta Boy IPA,31,1,53
3531,Honey Wheat,95,7,76
3532,Stout,42,2,44
3533,Alt Bier,38,7,80
3534,Pale Ale,26,8,21
3535,Burton Pale Ale,117,5,17
3536,Best Bitter,20,7,47
3537,Hefe Weizen,50,12,72
3538,Golden,26,0,49
3540,Stout,42,3,45
3541,Weizen,95,12,50
3542,Hammerhead Red,26,11,93
3544,Tilted Kilt Ale,15,2,81
3545,Special Reserve Oatmeal Ale,26,4,33
3546,Pau Hana Porter,25,10,79
3547,Special Reserve Anniversary Porter,25,0,71
3548,Royal Oak Pale Ale,53,5,74
3549,AK Original Bitter,79,6,68
3550,Golden Ale,26,0,89
3552,Port Royal Export,95,4,57
3553,Lone Star,95,12,29
3554,Crno Pivo,75,2,31
3555,Cabro Extra,95,8,90
3556,Dry Pear Hard Cider,112,6,68
3557,Brown Ale,38,8,35
3558,Brooklyn Lager,58,9,71
3559,Base Camp Golden Ale,37,0,61
3561,Carta Blanca,95,4,99
3562,Flying Horse Royal Lager Beer,95,1,13
3563,Bumbucha Stout,42,2,66
3565,Ehu Ale,38,12,47
3566,Affligem Dubbel,60,1,38
3567,Mort Subite Gueuze Lambic,70,4,9
3568,Old Knucklehead 2000,103,7,61
3569,Black Lava Lager,86,3,56
3570,Red Sky Amber Lager,95,11,24
3571,Paradise Pale Lager,16,2,94
3572,Moonset Lager,95,4,18
3573,Porteris,90,7,49
3574,Luksusa,140,6,75
3575,Zelta,143,10,49
3576,Ice,95,12,44
3577,Hefeweizen,50,11,57
3578,Double Black Stout,42,3,100
3579,Michelob Pale Ale,26,1,22
3580,Singha Gold,21,8,79
3581,Macadamia Nut Brown Ale,24,1,86
3582,Amber Ale,33,2,59
3583,Old Crustacean Barleywine 1996,56,6,4
3584,IPA Pale Ale,31,10,87
3585,Ironhorse Not Brown,38,9,15
3586,Anchorage Ale,26,5,16
3587,Mirrorpond Pale Ale,26,8,17
3588,Porter,25,2,18
3589,Stout,42,5,59
3590,Big Kahuna Brown,38,3,53
3591,Amber,33,12,1
3592,Poi Dog Wheat,95,3,16
3593,Hula Girl Pale Ale,107,10,24
3594,Scotch brand Ale,15,6,82
3595,Red Barrel,137,2,53
3596,Macadamia Nut Brown,103,6,44
3597,Acme California Brown Ale,38,1,50
3598,Oktoberfest,84,7,12
3599,No Doubt Stout,42,10,27
3600,Red Ale,33,3,96
3601,Dark Wheat,95,5,22
3602,Samuel Adams Cranberry Lambic,70,3,30
3603,Ace Pear Cider,132,2,15
3604,Lilikoi Wheat Ale,116,10,86
3605,Summer Wheat,95,12,90
3606,Hula Berry,116,8,36
3607,Paniolo Ale,33,8,69
3608,Draft,95,12,5
3609,Stout,42,5,11
3610,Three Stooges Beer,95,4,22
3611,Thyme of the Saison,147,3,17
3612,The Lonely Guy India Pale Ale,26,4,6
3613,Organic Porter,25,8,35
3614,Copperhead Premium Ruby Lager,84,5,30
3615,Beer,31,1,76
3616,Storm Super Premium Malt Liquor,95,7,33
3617,Old Australia Stout,42,0,31
3619,Rye,95,5,13
3620,Bohemian Pilsner,119,8,4
3621,Snow Cap,13,3,50
3622,Obsidian Stout,42,2,44
3623,Blacksmith Porter,25,11,7
3624,Cascade Golden Ale,26,8,56
3625,Honey Weizen,95,8,26
3626,Raspberry Weizen,116,6,57
3627,Steam Lager,15,11,63
3628,Lion Lev Export Lager Beer Double Bock,90,9,66
3629,Bachelor ESB,5,8,3
3630,Black Lion Lev Czech Premium Dark Beer,76,10,61
3631,Black Jack Black and Tan,95,9,19
3632,Barking Fish Porter,25,4,64
3633,ESB,131,6,70
3634,Route 66 Amber Ale,33,12,96
3635,Bulldog Brown,38,0,21
3636,Osage Golden Wheat Ale,95,1,65
3637,Honey Blonde Light Pale Ale,152,6,94
3638,Texas Special 101 Porter,25,0,8
3639,Black Rock Bock,90,6,12
3640,Buffalo Ale,26,6,98
3641,Special Old Ale,13,2,95
3642,Golden Ale,26,0,24
3643,Famous Porter,25,6,82
3644,Classic Stout,42,2,91
3645,Amber Ale,33,5,74
3646,Wheaten Ale,95,2,32
3647,Tall Tale Pale Ale,26,4,97
3648,Regatta Golden,92,3,87
3649,Charles River Porter,25,5,97
3650,Cambridge Amber,33,0,84
3652,IPA,31,9,56
3653,Hercules Stong Ale,4,1,49
3654,Buckeye Oatmeal Stout,42,6,51
3655,Boston Red,33,10,20
3656,Oktoberfest,84,11,14
3657,Pale Bock,90,10,70
3658,Maibock,90,12,24
3659,Porter,25,1,75
3660,Amber,33,9,41
3661,Independence Ale,26,12,68
3662,Red Oak Ale,26,2,66
3663,Sunset Red,33,10,93
3664,Rudolf Red Barleywine,22,3,81
3665,Over The Line Stout,42,6,86
3666,Blonde,40,2,83
3667,Crystal Pier Pale Ale,26,2,74
3668,Sealane Steam,97,10,98
3669,Red Roost Ale,33,10,12
3670,Little Point Pale,26,8,25
3671,Blitzen,53,8,13
3672,Oktoberfest,84,8,72
3673,Rodeo Red,26,5,0
3674,Shawnee Amber Ale,26,12,91
3675,Mesa Pale Ale,26,4,26
3676,Christmas Ale,83,0,100
3677,Red,33,4,91
3678,Porter,25,5,10
3679,Pale,26,9,90
3680,Amber,33,7,20
3681,Harvest Wheat,95,6,60
3682,Twist of Fate Bitter,96,10,71
3683,Spring Bock,90,9,6
3684,Red Rooster,26,4,0
3685,Yellow Rose Cream Ale,95,11,0
3686,Golden Eagle,129,10,53
3687,Windmill Wheat Ale,50,4,48
3688,Bad Bear Brown,38,0,63
3689,Peregrine Pale Ale,26,8,26
3690,Lion Lev Export Lager,116,1,3
3691,Hefe Weizen,95,11,72
3692,Red Stripe Lager Beer,95,10,84
3693,Ngoma Awooyo Special,91,6,51
3694,Da Bier Altbier,38,11,14
3696,Falcon Lagrad Gammelbrygd,13,12,53
3697,Romakloster,71,8,6
3699,Gold Nectar,26,0,71
3700,Cass Fresh,95,12,4
3701,Belgian Wit,148,6,23
3702,German Pilsner,69,0,47
3704,Red Jack,33,10,85
3705,Athenian,143,10,74
3706,Deep Enders Dark,25,2,68
3707,Imported Black Stout Draft,86,9,90
3708,Ace Fermented Honey Cider,140,11,19
3709,Wintertime Ale,38,1,17
3710,Hinano,95,1,96
3711,Longshot Black Lager,21,10,42
3712,Longshot Hazelnut Brown,44,11,87
3713,Longshot American Pale Ale,26,12,76
3714,Sunset Ale,26,8,4
3715,Hart Espresso Stout,42,9,26
3716,Amber Ale,33,7,73
3717,Hefeweizen,95,4,6
3718,Rainbow Trout Stout,42,0,73
3719,Schlafly IPA,31,7,60
3721,Avalanche Amber,33,11,38
3722,Pale Ale,26,8,79
3723,Weizen,95,3,86
3724,Rat Beach Red Ale,33,10,7
3725,Pier Pale Ale,26,9,6
3726,Blonde,4,1,77
3727,Maple Nut Brown,38,11,59
3728,Porter,25,3,59
3729,Oktoberfest Ale,84,12,84
3730,Good Life Stout,42,8,20
3731,Platte Valley ESB,84,1,74
3732,Homestead Pale Ale,26,2,8
3733,Sod House Altbier,38,1,72
3735,Whooping Wheat,96,2,3
3736,Overcast Ale,26,2,34
3737,Bitter Amber,33,10,33
3738,Beaver Tail Brown Ale,38,9,93
3739,Mountain Wheat,95,6,51
3740,Railyard Ale,84,10,93
3744,Champions Clubhouse Classic,10,3,81
3746,Evil Eye Ale,63,10,7
3747,HopBack Amber Ale,33,5,91
3748,Troegenator Double Bock,92,11,78
3749,Dreamweaver,116,4,51
3750,Dead Reckoning Porter,25,0,86
3751,Oatmeal Stout,42,8,90
3752,Bavarian Lager,95,0,76
3753,ESB,5,12,92
3756,Troegs Pale Ale,26,3,10
3757,Nugget Nectar,33,7,85
3758,The Mad Elf,38,12,16
3759,Snake Dog IPA,31,5,18
3760,Blackbird Oatmeal Stout,21,0,93
3761,Trout Slayer,116,12,33
3762,Moose Drool Brown Ale,25,8,0
3763,Scape Goat Pale Ale,26,11,41
3764,Powder Hound Winter Ale,13,5,2
3765,Summer Honey Seasonal Ale,95,9,78
3766,IPA,31,10,21
3767,Totally Naked,95,6,20
3769,Fat Squirrel Nut Brown Ale,38,9,36
3770,Spotted Cow,33,12,24
3771,Mad Hatter IPA,31,7,27
3772,Black Tulip,61,7,20
3773,Z Lager,95,1,69
3775,Classic Pale Ale,26,8,42
3777,Miller Chill,96,9,34
3778,Miller High Life,96,11,88
3779,Miller Genuine Draft,96,12,6
3781,Icehouse,96,2,18
3782,Milwaukees Best,96,4,41
3783,Budweiser,96,10,86
3784,Bud Light,96,7,15
3785,Budweiser Select,96,9,0
3786,Abbey Triple,61,4,27
3787,Golden Monkey Tripel,61,9,59
3788,Broad Street Barleywine,35,8,39
3789,Water Gap Wheat,116,6,32
3790,Mountain Lager,95,2,3
3791,Volks Weizenbock,55,9,9
3792,Purist Pale Ale,26,5,98
3793,Jolly Scot Scottish Ale,15,3,83
3794,Hoppy Trails India Pale Ale,31,12,97
3795,Susquehanna Stout,42,4,90
3796,Zoigl Star Lager,95,4,56
3797,Abbey Roade Belgian Ale,72,0,52
3798,Celtic Knot Irish Red,33,1,79
3799,Peregrine Pilsner,77,3,10
3800,Anniversary Maibock,91,6,52
3801,Hinterland Hefe Weizen,50,10,34
3803,Kipona Fest,84,11,98
3804,Trail Blaze Organic Brown Ale,38,1,80
3805,Pennypacker Porter,25,0,37
3808,Coconut Porter,25,10,28
3809,Wildflower Honey Wheat,116,0,70
3810,Lucky Kat,31,6,0
3811,Miller Lite,96,1,57
3812,Yuengling Lager,95,1,5
3813,Yuengling Lager Light,96,4,26
3814,Yuengling Porter,25,9,38
3815,Yuengling Black and Tan,73,0,35
3816,Lord Chesterfield Ale,26,9,92
3817,Yuengling Premium Beer,95,8,7
3818,Yuengling Premium Light,96,6,71
3819,Throwback Lager,95,5,7
3820,Prima Pils,77,3,15
3821,Victory Lager,95,0,7
3823,Sunrise Weissbier,50,0,32
3824,Whirlwind Wit,67,7,64
3825,Festbier,84,9,67
3826,Hop Wallop,32,11,100
3827,Moonglow Weizenbock,55,12,33
3828,Old Horizontal,35,5,67
3830,Storm King Imperial Stout,43,5,0
3832,Hop Devil India Pale Ale,31,8,68
3833,Coors Original,96,3,31
3834,Coors Light,96,0,99
3835,Coors Extra Gold Lager,95,8,69
3836,Molson Canadian,95,12,61
3837,Harvest Moon Pumpkin,123,12,74
3838,Zima Clear,31,9,83
3839,Blue Moon Belgian White,67,3,85
3841,Sunshine Pils,77,12,54
3843,Apricot Wheat,116,12,36
3844,Spruce Creek Lager,95,3,15
3845,Spring Creek Lager,95,8,55
3846,Red Mo Ale,26,10,81
3848,Double D IPA,32,8,65
3849,Black Mo Stout,42,4,4
3850,Tripel Ale,61,10,68
3851,Dubbel Ale,60,9,11
3853,Labatt Blue,95,5,0
3854,Labatt Ice,95,7,84
3855,Labatt Blue Light,96,5,70
3856,Labatt Bleue Dry,77,12,65
3857,Labatt Crystal,95,0,90
3858,Labatt Extra Dry,95,2,6
3859,Labatt 50,26,1,44
3860,Genuine Lager,95,3,64
3861,Genuine Honey Lager,95,8,72
3862,Labatt Wildcat,95,8,85
3863,Labatt Sterling,96,8,92
3864,Original White Ale,48,12,34
3865,Penn Pilsner,77,3,92
3866,Penn Gold,95,6,28
3867,Penn Dark,76,7,16
3868,Penn Weizen,50,2,81
3869,Penn Marzen,98,5,95
3870,PENNdemonium,90,10,32
3871,Penn Oktoberfest,84,10,56
3872,Augustiner,95,5,38
3873,Straub,35,1,61
3874,Straub Light,32,2,58
3877,Scarlet Lady Ale,5,1,80
3879,Amish Four Grain,26,11,12
3880,Lancaster Strawberry Wheat,116,3,77
3881,Lancaster Milk Stout,42,4,13
3882,Hop Hog IPA,31,3,64
3883,Pabst Blue Ribbon,96,4,34
3884,Pabst Blue Ribbon Light,96,6,4
3885,Old Milwaukee,95,6,98
3886,Piels Draft,96,8,15
3887,Piels Light,96,10,35
3888,St Ides,172,5,41
3889,Colt 45,66,12,95
3890,IC Light,96,6,47
3891,Rare Rooster Summer Rye Ale,26,5,70
3892,Lancaster Winter Warmer,13,11,100
3893,Spring Bock,95,1,67
3894,Lancaster Oktoberfest,84,1,95
3895,Doppel Bock,90,0,58
3896,Lancaster Hefe Weizen,50,12,89
3897,Gold Star Pilsner,77,12,84
3898,Shark Attack Double Red Ale,33,5,66
3899,Wipeout IPA,31,6,81
3900,Amigo Lager,95,5,17
3901,Hop 15 Ale,32,4,44
3902,Old Viscosity,13,4,78
3904,Wild Rice Lager,95,5,62
3905,Pale Ale,26,4,31
3906,Nut Brown Ale,38,9,38
3907,Red Ale,33,10,49
3908,Rye Porter,25,11,10
3909,Brueghel Blonde,61,9,28
3910,Citra,61,3,35
3911,Toppy Header,60,10,35
3912,Honey Amber Ale,37,10,97
3914,Samuel Adams Boston Lager,95,11,11
3915,Samuel Adams Double Bock,90,10,5
3916,Samuel Adams Summer Ale,116,7,77
3917,Samuel Adams Boston Ale,26,5,63
3918,Samuel Adams Black Lager,86,10,3
3919,Samuel Adams Winter Lager,90,7,6
3920,Merry Monks,61,12,98
3921,Winter Ale,141,5,33
3922,AutumnFest,84,9,67
3923,Black Hole,25,1,63
3924,Blanche,67,2,90
3925,Blasphemy,62,1,25
3926,Blithering Idiot,35,6,38
3927,Decadence,33,10,85
3928,Oatmeal Stout,21,8,46
3929,Double Simcoe IPA,32,7,69
3930,Eleven,61,11,25
3931,Heresy,43,8,66
3932,Hops Infusion,31,9,9
3933,House Ale,33,11,38
3934,Imperial Pumpkin Ale,123,9,75
3935,Insanity,35,7,47
3936,Muse Farmhouse Ale,74,6,12
3937,Old Heathen,43,8,0
3938,Prophecy,61,7,100
3939,Quad,62,1,88
3940,Raspberry Imperial Stout,43,2,80
3941,Twelve,35,7,41
3942,Samuel Adams OctoberFest,84,11,32
3943,Samuel Adams Scotch Ale,15,11,99
3944,Garde Dog,63,6,33
3945,Rising Moon Spring Ale,33,5,68
3946,Natural Ice,96,12,10
3947,Natural Light,96,9,43
3948,Harp Lager,95,12,39
3949,HIPA,31,4,18
3950,120 Minute IPA,32,6,10
3951,90 Minute IPA,32,0,43
3952,60 Minute IPA,31,10,26
3953,Imperial Espresso Porter,25,5,11
3954,Duchesse de Bourgogne,5,0,86
3955,Farmhouse Summer Ale,72,2,69
3956,HopFish IPA,31,6,95
3957,Belgian Abbey Dubbel,60,11,61
3958,ESB Ale,4,9,66
3959,Extra Pale Ale,26,12,77
3960,OktoberFish,84,10,50
3961,Grand Cru Winter Reserve,72,12,8
3962,Scotch Ale,15,10,84
3964,Nut Brown Ale,38,7,10
3965,Kenziger,26,6,43
3966,Newbold IPA,31,6,79
3967,Rowhouse Red,74,10,49
3968,Walt Wit,67,1,84
3969,Samuel Adams Pale Ale,26,2,68
3970,Full Moon Belgian White Ale,67,9,99
3971,Baltic Thunder,42,3,82
3972,UpRiver Lager,96,5,2
3973,Skyline Stout,14,12,5
3974,Scorpion Amber Ale,33,7,0
3975,Dry Heat Hefeweizen,50,10,28
3976,Wild Blue Blueberry Lager,70,5,21
3977,Shock Top,67,10,73
3978,South Park Blonde,37,1,38
3979,Bitter American,4,2,48
3980,Watermelon Wheat,70,1,19
3981,Amendment Pale Ale,26,8,33
3982,Potrero ESB,4,6,48
3983,North Star Red,33,0,92
3985,21A IPA,31,2,66
3986,Oyster Point Oyster Stout,42,9,34
3987,563 Stout,42,6,40
3988,Double Trouble IPA,32,1,45
3989,Below Decks,35,5,0
3990,Hang Ten,55,3,30
3991,Holy Sheet,72,11,8
3992,Loose Cannon Hop3 Ale,31,3,47
3993,Peg Leg Stout,43,0,47
3994,Red Sky at Night,74,0,2
3995,Small Craft Warning,77,5,75
3996,Winter Storm,5,8,25
3998,Bock Beer,90,4,38
3999,Genuine Pilsner,77,3,28
4000,Gull Classic,95,8,19
4001,Gonzo Imperial Porter,25,3,73
4002,Old Scratch Lager,33,7,9
4003,Broadside Ale,5,10,51
4004,Adnams Explorer,3,9,8
4006,Nut Brown Ale,38,3,74
4007,Adnams Fisherman,33,9,14
4008,Adnams Tally Ho,35,10,81
4009,Oude Geuze,70,9,3
4010,Stella Artois,95,7,26
4011,Rolling Rock,96,2,53
4012,Midas Touch Golden Elixir,91,7,63
4013,Indian Brown Ale,38,11,75
4014,Shelter Pale Ale,26,12,48
4015,Chicory Stout,42,10,17
4016,Ipswich IPA,31,6,15
4017,Ipswich Original Ale,26,4,8
4018,Ipswich Oatmeal Stout,21,8,5
4019,Ipswich Dark Ale,38,4,44
4020,Ipswich Nut Brown,38,0,66
4021,Ipswich Porter,25,10,7
4022,Ipswich Summer,37,8,56
4023,Ipswich Harvest,33,11,9
4024,Ipswich Winter,13,5,90
4025,1084 Barleywine,35,1,41
4026,Gold Coast Blonde Ale,37,4,12
4027,Firehouse ESB,5,0,28
4029,American Wheat,116,12,22
4030,Dundee Scotch Ale,15,4,51
4032,Capitol Premium Pale Ale,26,0,58
4033,India Pale Ale,31,9,30
4034,Blackstone Stout,42,7,26
4035,1000 Barley Wine,45,9,15
4036,Railyard Ale,26,12,87
4037,Irish Red,157,12,82
4039,Southern Tier IPA,31,11,5
4040,Double Dog Double Pale Ale,32,4,77
4041,Blind Pig IPA,31,1,98
4042,Imperial March,26,0,36
4043,Don De Dieu,61,7,19
4044,Maudite,66,5,4
4045,Trois Pistoles,29,0,75
4046,Celtic Rose,22,5,92
4048,Samuel Adams White Ale,67,4,11
4049,Sam Adams Light,96,0,83
4050,Samuel Adams Old Fezziwig Ale,35,5,58
4051,Samuel Adams Holiday Porter,25,10,2
4052,Samuel Adams Cherry Wheat,10,12,63
4053,8th Street Ale,4,0,37
4056,Hefeweizen,50,2,33
4057,Hop Knot IPA,31,12,20
4059,The Raj India Pale Ale,31,2,57
4060,Oatmeal Stout,21,9,93
4061,Arizona Peach,70,2,27
4062,Abbey Normal Ale,72,1,88
4064,Alt Ball and Chain,57,0,26
4066,Belgian Wit,67,8,7
4067,Blind Date Ale,52,7,59
4068,Black Betty Schwartzbier,86,7,69
4070,Raspberry Porter,25,10,82
4071,Raspberry Wheat,116,1,66
4074,Samuel Adams Cream Stout,42,5,98
4075,Samuel Adams Hefeweizen,50,7,66
4076,Samuel Adams Brown Ale,38,3,6
4077,Samuel Adams Honey Porter,25,10,26
4078,Samuel Adams Irish Red,22,9,64
4079,Alaskan Amber,13,10,83
4080,Alaskan Pale,37,3,88
4081,Alaskan Stout,21,8,93
4082,Alaskan ESB,5,7,50
4083,Alaskan IPA,31,2,11
4084,Alaskan Smoked Porter,25,10,96
4085,Winter Ale,141,0,86
4086,Alaskan Summer Ale,48,11,45
4087,Alaskan Barley Wine Ale,35,3,58
4088,Breakup Bock,90,10,0
4089,Old 55 Pale Ale,26,11,7
4090,Kodiak Brown Nut Brown Ale,38,5,61
4091,Arctic Rhino Coffee Porter,25,0,100
4092,Sockeye Red IPA,31,9,12
4093,Panty Peeler Tripel,61,8,92
4094,La Maitresse du Moine,29,7,89
4095,Arctic Devil Barley Wine,18,10,72
4096,CoHoHo Imperial IPA,32,7,27
4097,Meltdown Double IPA,32,5,63
4098,Old Whiskers,50,7,86
4099,Fur Rondy,141,11,47
4100,Fallen Angel,65,2,22
4101,Conspiracy,29,10,62
4102,Obliteration III,32,10,56
4103,Colonel Paris Pale Ale,26,3,99
4104,Scotch Ale,15,9,19
4105,Pig Pen Pilsener,77,1,100
4107,Steelgaarden Wit,67,2,25
4108,Hop Explosion,31,11,13
4109,Pawn Shop Porter,25,11,54
4110,Apricot Ale,116,5,9
4111,Pumpkin Ale,123,6,8
4115,Arc Weld Alt,57,7,66
4116,Billtown Blonde,99,1,97
4117,Fast Eddies Pale Ale,26,6,87
4118,Susquehanna Oatmeal Stout,21,9,46
4120,Inspiration Red,33,8,45
4121,Smoked Porter,25,7,61
4122,Hands Off Maibock,91,3,95
4124,Headbangerz Brown Ale,38,3,20
4125,Weldspatter IPA,31,9,53
4126,Square Feet Wheat,41,8,20
4127,Oberon Ale,116,11,29
4128,Porter,25,10,94
4129,Lager Beer,95,8,28
4130,Third Coast Old Ale,13,4,70
4131,Third Coast Beer,37,0,50
4132,Pale Ale,26,11,76
4133,Two Hearted Ale,31,6,22
4134,Kalamazoo Stout,20,0,20
4135,Winter White Ale,67,11,40
4136,Amber Ale,33,2,2
4137,Best Brown Ale,38,3,75
4139,Consecrator Doppelbock Beer,92,6,67
4140,Special Double Cream Stout,20,11,89
4141,Expedition Stout,43,6,40
4142,Hell Hath No Fury Ale,29,12,33
4143,Hopslam Ale,32,7,53
4144,Java Stout,43,9,30
4145,Octoberfest Beer,84,7,90
4146,Batch 8000,67,12,90
4147,Batch 7000,43,8,72
4149,Liberty White Ale,67,5,99
4150,Capitol Kolsch,8,10,90
4151,Amber Waves,33,7,54
4152,Irish Red Ale,22,4,52
4153,Kerberos,61,1,54
4154,Circus Boy,50,9,96
4155,Odd Notion Winter 07,3,12,88
4156,Odd Notion Spring 08,22,12,33
4157,Odd Notion Summer 08,172,1,59
4158,Single Chair Ale,26,2,76
4159,Roxy Rolles,33,11,35
4160,Jinx,15,6,37
4161,Feast of Fools,121,0,32
4162,Chaotic Chemistry,35,7,99
4163,Braggot,98,3,88
4164,Thumbsucker,43,10,58
4165,Yards Saison,74,1,81
4166,General Washington Tavern Porter,25,4,30
4167,Samuel Adams Hallertau Imperial Pilsner,91,5,23
4168,Westmalle Trappist Dubbel,55,1,32
4169,Acme California Pale Ale,26,1,0
4170,Scrimshaw Pilsner Style Beer,77,9,48
4172,Dead Guy Ale,91,1,81
4173,American Amber Ale,33,12,67
4174,Artisan Lager,95,7,71
4175,Brutal Bitter,5,5,13
4176,Charlie 1981,163,3,84
4177,Chipotle Ale,114,3,10
4178,Chocolate Stout,42,12,40
4179,Hazelnut Brown Nectar,38,3,31
4180,Honey Cream Ale,113,6,69
4182,Juniper Pale Ale,126,4,9
4185,Mogul Ale,10,4,66
4186,Monk Madness Ale,38,7,84
4187,Morimoto Black Obi Soba Ale,121,9,48
4188,Morimoto Imperial Pilsner,107,12,64
4189,Old Crustacean Barleywine 2004,35,3,45
4190,Morimoto Soba Ale,121,5,62
4191,Oregon Golden Ale,37,5,2
4192,Santas Private Reserve,33,9,88
4193,Shakespeare Stout,42,12,78
4194,Red Fox,33,12,34
4195,Roughstock Ale,26,11,72
4196,Ten Thousand Brew Ale,32,12,5
4197,XS Imperial Stout,42,4,72
4199,Issaquah Bullfrog Ale,116,11,48
4200,Chamomellow,26,2,43
4202,Frosty Frog,141,4,92
4203,Golden Frog,72,7,51
4204,Honey Orange Wheat,116,9,73
4205,Hoppy Frog,31,12,89
4206,Imperial Red,33,4,90
4207,Jittery Frog,3,12,63
4208,Kells Irish Style Lager,95,10,90
4209,Menage Frog,61,11,55
4210,Rogue Smoke,128,0,6
4211,Tracktown IPA,31,5,39
4212,Trafalgar IPA,31,11,11
4213,Youngers Special Bitter,5,9,21
4214,Dark Mild,10,12,56
4215,Irish Stout,42,4,47
4216,Airship Light,37,11,58
4217,Hoppus Maximus,33,7,73
4218,Siberian Night Imperial Stout,43,9,32
4219,Old Leghumper Porter,25,12,4
4220,Rasberry Ale,121,8,62
4221,Twisted Kilt Scotch Ale,15,6,9
4222,Cerberus 10 Dog Ale,61,10,16
4223,Orthus Belgian Dubbel,60,2,100
4224,Labrador Lager,95,10,89
4225,Stud Service Stout,42,5,23
4226,Maibark,91,0,64
4227,Barktoberfest,84,8,45
4228,Spiced Pumpkin Ale,123,12,78
4229,12 Dogs Christmas Ale,172,11,89
4231,Fat Tire Amber Ale,33,3,67
4233,Upland Wheat Ale,116,12,40
4235,Balashi,77,2,100
4237,Pale Ale,26,10,15
4238,Avenue Ale,26,8,77
4239,Copper Head Ale,33,12,56
4241,Aecht Schlenkerla Rauchbier Urbock,90,8,68
4242,Grolsch Amber Ale,57,6,92
4243,Grolsch Premium Weizen,116,5,88
4244,Grolsch Dunkel Weizen,116,6,46
4245,Grolsch Pilsner Speciale,77,8,66
4246,Grolsch Premium Pilsner,77,11,27
4247,Sneck Lifter,29,9,96
4250,La Trappe Dubbel,60,5,91
4251,Rodenbach,40,3,62
4252,Grand Cru,67,0,55
4253,Leffe Blonde,37,7,64
4254,Newcastle Brown Ale,38,8,73
4255,Abbey Dubbel,60,1,33
4256,Domaine DuPage French Country Ale,74,8,74
4257,The Bitter End Pale Ale,26,0,12
4258,Maximus Ale,31,7,97
4259,Bar Harbor Real Ale,34,1,4
4260,Honey Brown,95,11,28
4261,Apricot Weizen Ale,50,0,80
4264,Tecate,95,8,93
4265,Corona Extra,95,0,8
4266,Club Colombia,121,8,66
4268,Boulevard Unfiltered Wheat,116,9,20
4269,Bison Chocolate Stout,138,11,39
4270,Porter,25,7,42
4271,Sierra Nevada Pale Ale,26,12,20
4272,Unfiltered Wheat Beer,116,4,25
4273,Stout,42,2,54
4275,Summerfest,77,11,82
4276,Anniversary Ale 2007,31,4,9
4277,Celebration Ale,31,8,96
4278,Bigfoot,35,4,25
4281,Sharkbite Red,33,9,94
4282,Allagash White,67,4,38
4283,Pils Legende,77,8,26
4284,Burton Baton,26,12,77
4285,World Wide Stout,88,9,43
4286,Black Chocolate Stout,42,2,57
4288,Pilsener Bier,77,8,49
4289,Caldera IPA,31,0,53
4290,Dry Hop Orange,151,6,74
4291,Ashland Amber,33,1,50
4292,Dry Hop Red,129,4,91
4293,Pilot Rock Porter,25,4,76
4294,Dark Lager,95,5,34
4295,Pale Ale,26,2,24
4296,Cerveza Sol,95,6,61
4297,Purple Haze,116,11,99
4298,Great Northern Porter,25,2,92
4299,Red Oak Amber Lager,95,10,61
4300,Battlefield Bock,90,9,60
4301,Hummin Bird,96,5,65
4302,Eisenbahn Weizenbock,55,7,4
4303,Dreher Classic,77,9,71
